Domain,Action Name,Pair Type,Comparison Mode,Query Content,Answer Content,Cosine Sim Score
baking,put_flour_in_pan,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?pan - pan
2. ?soap - soap

Preconditions:
```
(and
    (not (soap_consumed ?soap))
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (pan_is_clean ?pan)
    (soap_consumed ?soap)
)
```
",0.4548434615135193
baking,put_flour_in_pan,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?egg - ingredient
2. ?flour - ingredient
3. ?pan - pan

Preconditions:
```
(and
    (in_pan ?egg ?pan)
    (in_pan ?flour ?pan)
    (is_egg ?egg)
    (is_flour ?flour)
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (is_mixed ?pan)
    (not (is_egg ?egg))
    (not (is_flour ?flour))
    (not (in_pan ?egg ?pan))
    (not (in_pan ?flour ?pan))
    (not (pan_has_egg ?pan))
    (not (pan_has_flour ?pan))
)
```
",0.8218140602111816
baking,put_flour_in_pan,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?oven - oven
2. ?egg - ingredient
3. ?pan - pan
4. ?new - ingredient

Preconditions:
```
(and
    (in_pan ?egg ?pan)
    (is_egg ?egg)
    (not (pan_has_flour ?pan))
    (in_oven ?pan ?oven)
    (hypothetical ?new)
)
```

Effects:
```
(and
    (not (is_egg ?egg))
    (not (in_pan ?egg ?pan))
    (not (pan_has_egg ?pan))
    (not (pan_is_clean ?pan))
    (not (hypothetical ?new))
    (is_souffle ?new)
)
```
",0.8241912126541138
baking,put_flour_in_pan,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?pan - pan
2. ?oven - oven

Preconditions:
```
(in_oven ?pan ?oven)
```

Effects:
```
(and
    (not (oven_is_full ?oven))
    (not (in_oven ?pan ?oven))
    (not (pan_in_oven ?pan))
)
```
",0.36436891555786133
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (pan_has_flour ?pan)
    (is_flour ?flour)
    (not (pan_has_flour ?pan))
    (pan_is_clean ?pan)
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (not (is_mixed ?pan))
    (in_pan ?flour ?pan)
)
```
",0.28426575660705566
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (is_flour ?flour)
    (not (pan_has_flour ?pan))
    (pan_is_clean ?pan)
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (pan_has_flour ?pan)
)
```
",0.32381147146224976
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (in_pan ?flour ?pan)
    (is_flour ?flour)
    (not (pan_has_flour ?pan))
    (not (is_mixed ?pan))
    (pan_is_clean ?pan)
)
```

Effects:
```
(and
    (not (pan_in_oven ?pan))
    (pan_has_flour ?pan)
)
```
",0.3003438115119934
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (is_flour ?flour)
    (not (pan_has_flour ?pan))
    (not (is_mixed ?pan))
    (pan_is_clean ?pan)
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (not (pan_has_flour ?pan))
    (in_pan ?flour ?pan)
)
```
",0.4401775002479553
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (is_flour ?flour)
    (not (pan_has_flour ?pan))
    (pan_is_clean ?pan)
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (pan_has_flour ?pan)
    (in_pan ?flour ?pan)
)
```
",0.4121033251285553
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (pan_has_flour ?pan)
    (not (pan_has_flour ?pan))
    (not (is_mixed ?pan))
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (pan_is_clean ?pan)
    (in_pan ?flour ?pan)
)
```
",0.4174116849899292
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (is_flour ?flour)
    (not (pan_has_flour ?pan))
    (not (is_mixed ?pan))
    (pan_is_clean ?pan)
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (not (pan_has_flour ?pan))
    (in_pan ?flour ?pan)
)
```
",0.4401775002479553
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (not (pan_has_flour ?pan))
    (not (is_mixed ?pan))
    (pan_is_clean ?pan)
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (in_pan ?flour ?pan)
)
```
",0.2324375957250595
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (pan_in_oven ?pan)
    (is_flour ?flour)
    (not (pan_has_flour ?pan))
    (not (is_mixed ?pan))
    (pan_is_clean ?pan)
)
```

Effects:
```
(and
    (pan_has_flour ?pan)
    (in_pan ?flour ?pan)
)
```
",0.41172754764556885
baking,put_flour_in_pan,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This describes a cooking or baking process where ingredients such as eggs and flour are used. The process of baking involves putting eggs in the pan followed by the flour, mix the two and then put the pan in the oven and then remove the pan from the oven to get the baked cake. Lastly, the pan is cleaned using a soap. Well, you can also bake a souffle but in at bit different process.

A list of available predicates
1. (is_egg ?egg - ingredient) ;; the ingredient is an egg
2. (is_flour ?flour - ingredient) ;; the ingredient is flour
3. (pan_has_egg ?pan - pan) ;; the pan has an egg
4. (pan_has_flour ?pan - pan) ;; the pan has flour
5. (pan_is_clean ?pan - pan) ;; the pan is clean
6. (pan_in_oven ?pan - pan) ;; the pan is in the oven
7. (in_pan ?x - ingredient ?pan - pan) ;; the ingredient is in the pan
8. (in_oven ?pan - pan ?oven - oven) ;; the pan is in the oven
9. (oven_is_full ?oven - oven) ;; the oven is full
10. (hypothetical ?new - ingredient) ;; the ingredient is hypothetical
11. (is_mixed ?pan - pan) ;; the ingredients in the pan are mixed
12. (is_cake ?new - ingredient) ;; the ingredient is a cake
13. (is_souffle ?new - ingredient) ;; the ingredient is a souffle
14. (soap_consumed ?soap - soap) ;; the soap is consumed

Action Description: This action is about adding flour to a pan. It can be done when the pan is clean, not in the oven, doesn't have flour in it already, and the contents of the pan haven't been mixed.

Action name: put_flour_in_pan


Your answer:
","Parameters:
1. ?flour - ingredient
2. ?pan - pan

Preconditions:
```
(and
    (is_flour ?flour)
    (not (is_mixed ?pan))
    (pan_is_clean ?pan)
    (not (pan_in_oven ?pan))
)
```

Effects:
```
(and
    (pan_has_flour ?pan)
    (in_pan ?flour ?pan)
)
```
",0.2650752365589142
